,Shutter B,Gain B,Mean Illumination B,Contrast B,Shutter I,Gain I,Mean Illumination I,Contrast I,numFeatures I,numMatches B-I,name I,FileLocation
24,228.0,16.0,179.36716145833336,231.0,261.0,16.0,179.33610677083334,229.0,1857,261,csail03-08-15_1_0024.png,csail03-08-15_0/
25,228.0,16.0,179.36716145833336,231.0,271.0,16.0,181.99803710937502,228.0,1853,228,csail03-08-15_1_0025.png,csail03-08-15_0/
26,228.0,16.0,179.36716145833336,231.0,282.0,16.0,184.6293815104167,228.0,1823,202,csail03-08-15_1_0026.png,csail03-08-15_0/
27,228.0,16.0,179.36716145833336,231.0,293.0,16.0,187.09210611979168,227.0,1829,188,csail03-08-15_1_0027.png,csail03-08-15_0/
28,228.0,16.0,179.36716145833336,231.0,304.0,16.0,189.40584635416667,226.0,1818,188,csail03-08-15_1_0028.png,csail03-08-15_0/
29,228.0,16.0,179.36716145833336,231.0,315.0,16.0,191.53069661458335,226.0,1828,174,csail03-08-15_1_0029.png,csail03-08-15_0/
30,228.0,16.0,179.36716145833336,231.0,325.0,16.0,193.29509440104167,224.0,1788,160,csail03-08-15_1_0030.png,csail03-08-15_0/
31,228.0,16.0,179.36716145833336,231.0,336.0,16.0,195.06459960937502,224.0,1754,133,csail03-08-15_1_0031.png,csail03-08-15_0/
32,228.0,16.0,179.36716145833336,231.0,347.0,16.0,196.74086588541667,223.0,1767,145,csail03-08-15_1_0032.png,csail03-08-15_0/
33,228.0,16.0,179.36716145833336,231.0,358.0,16.0,198.35606770833334,223.0,1766,132,csail03-08-15_1_0033.png,csail03-08-15_0/
34,228.0,16.0,179.36716145833336,231.0,369.0,16.0,199.85656901041668,222.0,1744,139,csail03-08-15_1_0034.png,csail03-08-15_0/
35,228.0,16.0,179.36716145833336,231.0,380.0,16.0,201.26291015625,222.0,1738,126,csail03-08-15_1_0035.png,csail03-08-15_0/
36,228.0,16.0,179.36716145833336,231.0,390.0,16.0,202.49596354166667,221.0,1746,116,csail03-08-15_1_0036.png,csail03-08-15_0/
37,228.0,16.0,179.36716145833336,231.0,401.0,16.0,203.71392903645835,220.0,1719,90,csail03-08-15_1_0037.png,csail03-08-15_0/
38,228.0,16.0,179.36716145833336,231.0,412.0,16.0,205.00183268229168,218.0,1680,102,csail03-08-15_1_0038.png,csail03-08-15_0/
39,228.0,16.0,179.36716145833336,231.0,423.0,16.0,206.23180013020834,218.0,1648,98,csail03-08-15_1_0039.png,csail03-08-15_0/
40,228.0,16.0,179.36716145833336,231.0,434.0,16.0,207.381484375,218.0,1618,86,csail03-08-15_1_0040.png,csail03-08-15_0/
41,228.0,16.0,179.36716145833336,231.0,444.0,16.0,208.40336263020833,216.0,1599,74,csail03-08-15_1_0041.png,csail03-08-15_0/
42,228.0,16.0,179.36716145833336,231.0,455.0,16.0,209.50673177083334,215.0,1622,83,csail03-08-15_1_0042.png,csail03-08-15_0/
43,228.0,16.0,179.36716145833336,231.0,466.0,16.0,210.58501302083334,215.0,1584,77,csail03-08-15_1_0043.png,csail03-08-15_0/
44,228.0,16.0,179.36716145833336,231.0,477.0,16.0,211.60419921875,215.0,1543,79,csail03-08-15_1_0044.png,csail03-08-15_0/
45,228.0,16.0,179.36716145833336,231.0,488.0,16.0,212.58456705729168,214.0,1553,63,csail03-08-15_1_0045.png,csail03-08-15_0/
46,228.0,16.0,179.36716145833336,231.0,499.0,16.0,213.5369401041667,213.0,1512,60,csail03-08-15_1_0046.png,csail03-08-15_0/
47,228.0,16.0,179.36716145833336,231.0,509.0,16.0,214.384736328125,212.0,1522,67,csail03-08-15_1_0047.png,csail03-08-15_0/
48,228.0,16.0,179.36716145833336,231.0,520.0,16.0,215.29119791666668,211.0,1472,67,csail03-08-15_1_0048.png,csail03-08-15_0/
0,444.0,16.0,161.01171549479167,238.0,1.0,16.0,9.732932942708334,249.0,57,7,csail03-08-15_1_0000.png,csail03-08-15_0/
1,444.0,16.0,161.01171549479167,238.0,12.0,16.0,16.756985677083335,248.0,183,8,csail03-08-15_1_0001.png,csail03-08-15_0/
2,444.0,16.0,161.01171549479167,238.0,23.0,16.0,23.17900065104167,247.0,233,8,csail03-08-15_1_0002.png,csail03-08-15_0/
3,444.0,16.0,161.01171549479167,238.0,33.0,16.0,28.632464192708333,247.0,255,14,csail03-08-15_1_0003.png,csail03-08-15_0/
4,444.0,16.0,161.01171549479167,238.0,44.0,16.0,34.404026692708335,247.0,283,10,csail03-08-15_1_0004.png,csail03-08-15_0/
5,444.0,16.0,161.01171549479167,238.0,55.0,16.0,39.95838541666667,246.0,350,32,csail03-08-15_1_0005.png,csail03-08-15_0/
6,444.0,16.0,161.01171549479167,238.0,66.0,16.0,45.47935221354167,246.0,381,12,csail03-08-15_1_0006.png,csail03-08-15_0/
7,444.0,16.0,161.01171549479167,238.0,77.0,16.0,50.874270833333334,246.0,406,10,csail03-08-15_1_0007.png,csail03-08-15_0/
8,444.0,16.0,161.01171549479167,238.0,88.0,16.0,56.23215494791667,246.0,438,10,csail03-08-15_1_0008.png,csail03-08-15_0/
9,444.0,16.0,161.01171549479167,238.0,98.0,16.0,61.07519531250001,246.0,467,22,csail03-08-15_1_0009.png,csail03-08-15_0/
10,444.0,16.0,161.01171549479167,238.0,109.0,16.0,66.35596354166667,245.0,498,25,csail03-08-15_1_0010.png,csail03-08-15_0/
11,444.0,16.0,161.01171549479167,238.0,120.0,16.0,71.57190755208333,245.0,523,24,csail03-08-15_1_0011.png,csail03-08-15_0/
12,444.0,16.0,161.01171549479167,238.0,131.0,16.0,76.66494140625001,245.0,547,29,csail03-08-15_1_0012.png,csail03-08-15_0/
13,444.0,16.0,161.01171549479167,238.0,142.0,16.0,81.32952799479168,245.0,591,35,csail03-08-15_1_0013.png,csail03-08-15_0/
14,444.0,16.0,161.01171549479167,238.0,152.0,16.0,85.24081380208334,244.0,615,33,csail03-08-15_1_0014.png,csail03-08-15_0/
15,444.0,16.0,161.01171549479167,238.0,163.0,16.0,89.29867838541668,244.0,605,37,csail03-08-15_1_0015.png,csail03-08-15_0/
16,444.0,16.0,161.01171549479167,238.0,174.0,16.0,93.17228841145834,244.0,648,43,csail03-08-15_1_0016.png,csail03-08-15_0/
17,444.0,16.0,161.01171549479167,238.0,185.0,16.0,97.06334309895834,243.0,646,45,csail03-08-15_1_0017.png,csail03-08-15_0/
18,444.0,16.0,161.01171549479167,238.0,196.0,16.0,100.92861002604167,244.0,668,47,csail03-08-15_1_0018.png,csail03-08-15_0/
19,444.0,16.0,161.01171549479167,238.0,207.0,16.0,104.750947265625,243.0,684,46,csail03-08-15_1_0019.png,csail03-08-15_0/
20,444.0,16.0,161.01171549479167,238.0,217.0,16.0,108.21530924479167,243.0,707,50,csail03-08-15_1_0020.png,csail03-08-15_0/
21,444.0,16.0,161.01171549479167,238.0,228.0,16.0,111.9751171875,242.0,699,48,csail03-08-15_1_0021.png,csail03-08-15_0/
22,444.0,16.0,161.01171549479167,238.0,239.0,16.0,115.65665364583334,243.0,698,53,csail03-08-15_1_0022.png,csail03-08-15_0/
23,444.0,16.0,161.01171549479167,238.0,250.0,16.0,119.26693684895834,242.0,696,62,csail03-08-15_1_0023.png,csail03-08-15_0/
24,444.0,16.0,161.01171549479167,238.0,261.0,16.0,122.83748046875,242.0,729,77,csail03-08-15_1_0024.png,csail03-08-15_0/
25,444.0,16.0,161.01171549479167,238.0,271.0,16.0,125.98111979166667,241.0,733,78,csail03-08-15_1_0025.png,csail03-08-15_0/
26,444.0,16.0,161.01171549479167,238.0,282.0,16.0,129.35379557291668,241.0,773,85,csail03-08-15_1_0026.png,csail03-08-15_0/
27,444.0,16.0,161.01171549479167,238.0,293.0,16.0,132.63646484375002,241.0,771,91,csail03-08-15_1_0027.png,csail03-08-15_0/
28,444.0,16.0,161.01171549479167,238.0,304.0,16.0,135.79816080729168,241.0,793,90,csail03-08-15_1_0028.png,csail03-08-15_0/
29,444.0,16.0,161.01171549479167,238.0,315.0,16.0,138.87766927083334,241.0,806,108,csail03-08-15_1_0029.png,csail03-08-15_0/
30,444.0,16.0,161.01171549479167,238.0,325.0,16.0,141.603369140625,240.0,812,106,csail03-08-15_1_0030.png,csail03-08-15_0/
31,444.0,16.0,161.01171549479167,238.0,336.0,16.0,144.48722005208333,240.0,810,112,csail03-08-15_1_0031.png,csail03-08-15_0/
32,444.0,16.0,161.01171549479167,238.0,347.0,16.0,147.32678059895835,240.0,812,138,csail03-08-15_1_0032.png,csail03-08-15_0/
33,444.0,16.0,161.01171549479167,238.0,358.0,16.0,150.10402669270835,239.0,820,127,csail03-08-15_1_0033.png,csail03-08-15_0/
34,444.0,16.0,161.01171549479167,238.0,369.0,16.0,152.7928287760417,240.0,812,146,csail03-08-15_1_0034.png,csail03-08-15_0/
35,444.0,16.0,161.01171549479167,238.0,380.0,16.0,155.44569986979167,239.0,808,150,csail03-08-15_1_0035.png,csail03-08-15_0/
36,444.0,16.0,161.01171549479167,238.0,390.0,16.0,157.84001627604167,239.0,819,143,csail03-08-15_1_0036.png,csail03-08-15_0/
37,444.0,16.0,161.01171549479167,238.0,401.0,16.0,160.36148111979168,239.0,829,164,csail03-08-15_1_0037.png,csail03-08-15_0/
38,444.0,16.0,161.01171549479167,238.0,412.0,16.0,162.960244140625,238.0,830,171,csail03-08-15_1_0038.png,csail03-08-15_0/
39,444.0,16.0,161.01171549479167,238.0,423.0,16.0,165.171962890625,239.0,822,161,csail03-08-15_1_0039.png,csail03-08-15_0/
40,444.0,16.0,161.01171549479167,238.0,434.0,16.0,167.5183854166667,238.0,834,186,csail03-08-15_1_0040.png,csail03-08-15_0/
41,444.0,16.0,161.01171549479167,238.0,444.0,16.0,169.63768880208335,239.0,824,186,csail03-08-15_1_0041.png,csail03-08-15_0/
42,444.0,16.0,161.01171549479167,238.0,455.0,16.0,171.927646484375,238.0,811,167,csail03-08-15_1_0042.png,csail03-08-15_0/
43,444.0,16.0,161.01171549479167,238.0,466.0,16.0,174.1452799479167,237.0,842,172,csail03-08-15_1_0043.png,csail03-08-15_0/
44,444.0,16.0,161.01171549479167,238.0,477.0,16.0,176.330693359375,237.0,832,158,csail03-08-15_1_0044.png,csail03-08-15_0/
45,444.0,16.0,161.01171549479167,238.0,488.0,16.0,178.47137044270835,238.0,842,172,csail03-08-15_1_0045.png,csail03-08-15_0/
46,444.0,16.0,161.01171549479167,238.0,499.0,16.0,180.53730794270834,237.0,864,172,csail03-08-15_1_0046.png,csail03-08-15_0/
47,444.0,16.0,161.01171549479167,238.0,509.0,16.0,182.35408203125002,237.0,867,174,csail03-08-15_1_0047.png,csail03-08-15_0/
48,444.0,16.0,161.01171549479167,238.0,520.0,16.0,184.33635416666667,236.0,864,151,csail03-08-15_1_0048.png,csail03-08-15_0/
0,520.0,16.0,88.35365234375,239.0,1.0,16.0,8.855774739583333,200.0,17,41,csail03-08-15_1_0000.png,csail03-08-15_0/
1,520.0,16.0,88.35365234375,239.0,12.0,16.0,11.651979166666667,248.0,40,20,csail03-08-15_1_0001.png,csail03-08-15_0/
2,520.0,16.0,88.35365234375,239.0,23.0,16.0,14.041012369791668,248.0,72,33,csail03-08-15_1_0002.png,csail03-08-15_0/
3,520.0,16.0,88.35365234375,239.0,33.0,16.0,16.081142578125,247.0,97,18,csail03-08-15_1_0003.png,csail03-08-15_0/
4,520.0,16.0,88.35365234375,239.0,44.0,16.0,18.249212239583336,247.0,129,34,csail03-08-15_1_0004.png,csail03-08-15_0/
5,520.0,16.0,88.35365234375,239.0,55.0,16.0,20.39379557291667,247.0,143,25,csail03-08-15_1_0005.png,csail03-08-15_0/
6,520.0,16.0,88.35365234375,239.0,66.0,16.0,22.493889973958336,247.0,186,13,csail03-08-15_1_0006.png,csail03-08-15_0/
7,520.0,16.0,88.35365234375,239.0,77.0,16.0,24.58599609375,246.0,211,27,csail03-08-15_1_0007.png,csail03-08-15_0/
8,520.0,16.0,88.35365234375,239.0,88.0,16.0,26.670139973958335,246.0,230,13,csail03-08-15_1_0008.png,csail03-08-15_0/
9,520.0,16.0,88.35365234375,239.0,98.0,16.0,28.547324218750003,246.0,258,17,csail03-08-15_1_0009.png,csail03-08-15_0/
10,520.0,16.0,88.35365234375,239.0,109.0,16.0,30.57654296875,246.0,278,18,csail03-08-15_1_0010.png,csail03-08-15_0/
11,520.0,16.0,88.35365234375,239.0,120.0,16.0,32.61330729166667,245.0,326,22,csail03-08-15_1_0011.png,csail03-08-15_0/
12,520.0,16.0,88.35365234375,239.0,131.0,16.0,34.63989908854167,245.0,362,20,csail03-08-15_1_0012.png,csail03-08-15_0/
13,520.0,16.0,88.35365234375,239.0,142.0,16.0,36.64682942708333,245.0,392,28,csail03-08-15_1_0013.png,csail03-08-15_0/
14,520.0,16.0,88.35365234375,239.0,152.0,16.0,38.40795247395834,245.0,424,32,csail03-08-15_1_0014.png,csail03-08-15_0/
15,520.0,16.0,88.35365234375,239.0,163.0,16.0,40.360354817708334,245.0,459,35,csail03-08-15_1_0015.png,csail03-08-15_0/
16,520.0,16.0,88.35365234375,239.0,174.0,16.0,42.292675781250004,244.0,489,37,csail03-08-15_1_0016.png,csail03-08-15_0/
17,520.0,16.0,88.35365234375,239.0,185.0,16.0,44.24655924479167,244.0,521,36,csail03-08-15_1_0017.png,csail03-08-15_0/
18,520.0,16.0,88.35365234375,239.0,196.0,16.0,46.172910156250005,244.0,561,34,csail03-08-15_1_0018.png,csail03-08-15_0/
19,520.0,16.0,88.35365234375,239.0,207.0,16.0,48.03755533854167,244.0,607,44,csail03-08-15_1_0019.png,csail03-08-15_0/
20,520.0,16.0,88.35365234375,239.0,217.0,16.0,49.71362955729167,244.0,613,37,csail03-08-15_1_0020.png,csail03-08-15_0/
21,520.0,16.0,88.35365234375,239.0,228.0,16.0,51.534404296875,244.0,638,40,csail03-08-15_1_0021.png,csail03-08-15_0/
22,520.0,16.0,88.35365234375,239.0,239.0,16.0,53.551025390625,243.0,678,47,csail03-08-15_1_0022.png,csail03-08-15_0/
23,520.0,16.0,88.35365234375,239.0,250.0,16.0,55.519062500000004,243.0,715,49,csail03-08-15_1_0023.png,csail03-08-15_0/
24,520.0,16.0,88.35365234375,239.0,261.0,16.0,57.55961588541667,243.0,740,56,csail03-08-15_1_0024.png,csail03-08-15_0/
25,520.0,16.0,88.35365234375,239.0,271.0,16.0,59.285992838541674,243.0,744,61,csail03-08-15_1_0025.png,csail03-08-15_0/
26,520.0,16.0,88.35365234375,239.0,282.0,16.0,61.12618815104167,242.0,771,52,csail03-08-15_1_0026.png,csail03-08-15_0/
27,520.0,16.0,88.35365234375,239.0,293.0,16.0,63.00195312500001,242.0,814,65,csail03-08-15_1_0027.png,csail03-08-15_0/
28,520.0,16.0,88.35365234375,239.0,304.0,16.0,64.824375,242.0,841,70,csail03-08-15_1_0028.png,csail03-08-15_0/
29,520.0,16.0,88.35365234375,239.0,315.0,16.0,66.65051106770834,241.0,879,76,csail03-08-15_1_0029.png,csail03-08-15_0/
30,520.0,16.0,88.35365234375,239.0,325.0,16.0,68.27347330729167,242.0,885,77,csail03-08-15_1_0030.png,csail03-08-15_0/
31,520.0,16.0,88.35365234375,239.0,336.0,16.0,70.04545247395833,241.0,926,77,csail03-08-15_1_0031.png,csail03-08-15_0/
32,520.0,16.0,88.35365234375,239.0,347.0,16.0,71.80934244791668,241.0,949,89,csail03-08-15_1_0032.png,csail03-08-15_0/
33,520.0,16.0,88.35365234375,239.0,358.0,16.0,73.58188151041666,241.0,1002,84,csail03-08-15_1_0033.png,csail03-08-15_0/
34,520.0,16.0,88.35365234375,239.0,369.0,16.0,75.33890299479167,241.0,1023,100,csail03-08-15_1_0034.png,csail03-08-15_0/
35,520.0,16.0,88.35365234375,239.0,380.0,16.0,77.09501627604168,240.0,1050,103,csail03-08-15_1_0035.png,csail03-08-15_0/
36,520.0,16.0,88.35365234375,239.0,390.0,16.0,78.385654296875,241.0,1076,104,csail03-08-15_1_0036.png,csail03-08-15_0/
37,520.0,16.0,88.35365234375,239.0,401.0,16.0,80.11027669270834,241.0,1088,93,csail03-08-15_1_0037.png,csail03-08-15_0/
38,520.0,16.0,88.35365234375,239.0,412.0,16.0,81.78579101562501,240.0,1099,97,csail03-08-15_1_0038.png,csail03-08-15_0/
39,520.0,16.0,88.35365234375,239.0,423.0,16.0,83.47191731770833,240.0,1142,115,csail03-08-15_1_0039.png,csail03-08-15_0/
40,520.0,16.0,88.35365234375,239.0,434.0,16.0,85.135654296875,239.0,1133,106,csail03-08-15_1_0040.png,csail03-08-15_0/
41,520.0,16.0,88.35365234375,239.0,444.0,16.0,86.64687174479167,240.0,1167,111,csail03-08-15_1_0041.png,csail03-08-15_0/
42,520.0,16.0,88.35365234375,239.0,455.0,16.0,88.33064127604167,239.0,1189,116,csail03-08-15_1_0042.png,csail03-08-15_0/
43,520.0,16.0,88.35365234375,239.0,466.0,16.0,89.961318359375,239.0,1202,114,csail03-08-15_1_0043.png,csail03-08-15_0/
44,520.0,16.0,88.35365234375,239.0,477.0,16.0,91.62600911458334,239.0,1212,104,csail03-08-15_1_0044.png,csail03-08-15_0/
45,520.0,16.0,88.35365234375,239.0,488.0,16.0,93.248740234375,239.0,1237,104,csail03-08-15_1_0045.png,csail03-08-15_0/
46,520.0,16.0,88.35365234375,239.0,499.0,16.0,94.88646484375,238.0,1258,123,csail03-08-15_1_0046.png,csail03-08-15_0/
47,520.0,16.0,88.35365234375,239.0,509.0,16.0,96.38305338541667,238.0,1274,112,csail03-08-15_1_0047.png,csail03-08-15_0/
48,520.0,16.0,88.35365234375,239.0,520.0,16.0,98.01548177083333,238.0,1255,133,csail03-08-15_1_0048.png,csail03-08-15_0/
0,196.0,16.0,196.058974609375,235.0,1.0,16.0,13.456930338541667,147.0,39,16,csail03-08-15_1_0000.png,csail03-08-15_0/
1,196.0,16.0,196.058974609375,235.0,12.0,16.0,40.923720703125,246.0,577,17,csail03-08-15_1_0001.png,csail03-08-15_0/
2,196.0,16.0,196.058974609375,235.0,23.0,16.0,63.57861002604167,245.0,869,12,csail03-08-15_1_0002.png,csail03-08-15_0/
3,196.0,16.0,196.058974609375,235.0,33.0,16.0,81.09643229166667,244.0,990,6,csail03-08-15_1_0003.png,csail03-08-15_0/
4,196.0,16.0,196.058974609375,235.0,44.0,16.0,97.90207682291667,243.0,1148,7,csail03-08-15_1_0004.png,csail03-08-15_0/
5,196.0,16.0,196.058974609375,235.0,55.0,16.0,111.90862630208333,242.0,1193,13,csail03-08-15_1_0005.png,csail03-08-15_0/
6,196.0,16.0,196.058974609375,235.0,66.0,16.0,123.83594726562501,241.0,1281,10,csail03-08-15_1_0006.png,csail03-08-15_0/
7,196.0,16.0,196.058974609375,235.0,77.0,16.0,134.15013346354166,240.0,1291,8,csail03-08-15_1_0007.png,csail03-08-15_0/
8,196.0,16.0,196.058974609375,235.0,88.0,16.0,143.315517578125,239.0,1315,9,csail03-08-15_1_0008.png,csail03-08-15_0/
9,196.0,16.0,196.058974609375,235.0,98.0,16.0,150.90506510416668,239.0,1383,10,csail03-08-15_1_0009.png,csail03-08-15_0/
10,196.0,16.0,196.058974609375,235.0,109.0,16.0,158.56668294270835,237.0,1362,13,csail03-08-15_1_0010.png,csail03-08-15_0/
11,196.0,16.0,196.058974609375,235.0,120.0,16.0,165.66267578125002,236.0,1370,15,csail03-08-15_1_0011.png,csail03-08-15_0/
12,196.0,16.0,196.058974609375,235.0,131.0,16.0,172.2814453125,235.0,1321,17,csail03-08-15_1_0012.png,csail03-08-15_0/
13,196.0,16.0,196.058974609375,235.0,142.0,16.0,178.43773437500002,235.0,1356,29,csail03-08-15_1_0013.png,csail03-08-15_0/
14,196.0,16.0,196.058974609375,235.0,152.0,16.0,183.71484700520836,233.0,1352,36,csail03-08-15_1_0014.png,csail03-08-15_0/
15,196.0,16.0,196.058974609375,235.0,163.0,16.0,189.316044921875,232.0,1365,40,csail03-08-15_1_0015.png,csail03-08-15_0/
16,196.0,16.0,196.058974609375,235.0,174.0,16.0,194.57677408854167,232.0,1355,55,csail03-08-15_1_0016.png,csail03-08-15_0/
17,196.0,16.0,196.058974609375,235.0,185.0,16.0,199.43973958333333,231.0,1320,63,csail03-08-15_1_0017.png,csail03-08-15_0/
18,196.0,16.0,196.058974609375,235.0,196.0,16.0,204.00459960937502,230.0,1302,55,csail03-08-15_1_0018.png,csail03-08-15_0/
19,196.0,16.0,196.058974609375,235.0,207.0,16.0,208.28592447916668,228.0,1281,57,csail03-08-15_1_0019.png,csail03-08-15_0/
20,196.0,16.0,196.058974609375,235.0,217.0,16.0,211.93109049479168,228.0,1277,41,csail03-08-15_1_0020.png,csail03-08-15_0/
21,196.0,16.0,196.058974609375,235.0,228.0,16.0,215.62856119791667,227.0,1270,35,csail03-08-15_1_0021.png,csail03-08-15_0/
22,196.0,16.0,196.058974609375,235.0,239.0,16.0,218.97934244791668,225.0,1220,30,csail03-08-15_1_0022.png,csail03-08-15_0/
23,196.0,16.0,196.058974609375,235.0,250.0,16.0,221.92816731770836,225.0,1183,31,csail03-08-15_1_0023.png,csail03-08-15_0/
24,196.0,16.0,196.058974609375,235.0,261.0,16.0,224.59511067708334,224.0,1169,26,csail03-08-15_1_0024.png,csail03-08-15_0/
25,196.0,16.0,196.058974609375,235.0,271.0,16.0,226.827529296875,223.0,1158,23,csail03-08-15_1_0025.png,csail03-08-15_0/
26,196.0,16.0,196.058974609375,235.0,282.0,16.0,229.06177083333336,222.0,1123,19,csail03-08-15_1_0026.png,csail03-08-15_0/
27,196.0,16.0,196.058974609375,235.0,293.0,16.0,231.08450195312503,222.0,1098,13,csail03-08-15_1_0027.png,csail03-08-15_0/
28,196.0,16.0,196.058974609375,235.0,304.0,16.0,233.07160481770836,221.0,1069,12,csail03-08-15_1_0028.png,csail03-08-15_0/
29,196.0,16.0,196.058974609375,235.0,315.0,16.0,234.866708984375,220.0,1023,10,csail03-08-15_1_0029.png,csail03-08-15_0/
30,196.0,16.0,196.058974609375,235.0,325.0,16.0,236.25229817708336,219.0,1030,9,csail03-08-15_1_0030.png,csail03-08-15_0/
31,196.0,16.0,196.058974609375,235.0,336.0,16.0,237.49094401041668,217.0,1025,7,csail03-08-15_1_0031.png,csail03-08-15_0/
32,196.0,16.0,196.058974609375,235.0,347.0,16.0,238.63232747395836,216.0,984,10,csail03-08-15_1_0032.png,csail03-08-15_0/
33,196.0,16.0,196.058974609375,235.0,358.0,16.0,239.666328125,216.0,959,9,csail03-08-15_1_0033.png,csail03-08-15_0/
34,196.0,16.0,196.058974609375,235.0,369.0,16.0,240.63552083333335,215.0,921,9,csail03-08-15_1_0034.png,csail03-08-15_0/
35,196.0,16.0,196.058974609375,235.0,380.0,16.0,241.5239420572917,213.0,901,8,csail03-08-15_1_0035.png,csail03-08-15_0/
36,196.0,16.0,196.058974609375,235.0,390.0,16.0,242.28072916666667,213.0,875,21,csail03-08-15_1_0036.png,csail03-08-15_0/
37,196.0,16.0,196.058974609375,235.0,401.0,16.0,243.0645865885417,212.0,822,14,csail03-08-15_1_0037.png,csail03-08-15_0/
38,196.0,16.0,196.058974609375,235.0,412.0,16.0,243.793125,210.0,770,24,csail03-08-15_1_0038.png,csail03-08-15_0/
39,196.0,16.0,196.058974609375,235.0,423.0,16.0,244.4718359375,210.0,759,7,csail03-08-15_1_0039.png,csail03-08-15_0/
40,196.0,16.0,196.058974609375,235.0,434.0,16.0,245.11998046875001,209.0,712,26,csail03-08-15_1_0040.png,csail03-08-15_0/
41,196.0,16.0,196.058974609375,235.0,444.0,16.0,245.67986979166668,210.0,696,24,csail03-08-15_1_0041.png,csail03-08-15_0/
42,196.0,16.0,196.058974609375,235.0,455.0,16.0,246.27084309895835,208.0,673,33,csail03-08-15_1_0042.png,csail03-08-15_0/
43,196.0,16.0,196.058974609375,235.0,466.0,16.0,246.83828125000002,208.0,627,31,csail03-08-15_1_0043.png,csail03-08-15_0/
44,196.0,16.0,196.058974609375,235.0,477.0,16.0,247.37012044270836,208.0,607,11,csail03-08-15_1_0044.png,csail03-08-15_0/
45,196.0,16.0,196.058974609375,235.0,488.0,16.0,247.88280924479167,208.0,560,36,csail03-08-15_1_0045.png,csail03-08-15_0/
46,196.0,16.0,196.058974609375,235.0,499.0,16.0,248.3613444010417,207.0,533,10,csail03-08-15_1_0046.png,csail03-08-15_0/
47,196.0,16.0,196.058974609375,235.0,509.0,16.0,248.777998046875,207.0,513,20,csail03-08-15_1_0047.png,csail03-08-15_0/
48,196.0,16.0,196.058974609375,235.0,520.0,16.0,249.21016927083335,206.0,463,18,csail03-08-15_1_0048.png,csail03-08-15_0/
0,444.0,16.0,151.104306640625,233.0,1.0,16.0,9.211888020833333,249.0,3,572,csail03-08-15_1_0000.png,csail03-08-15_0/
1,444.0,16.0,151.104306640625,233.0,12.0,16.0,13.950930989583334,247.0,101,168,csail03-08-15_1_0001.png,csail03-08-15_0/
2,444.0,16.0,151.104306640625,233.0,23.0,16.0,18.42955729166667,247.0,148,31,csail03-08-15_1_0002.png,csail03-08-15_0/
3,444.0,16.0,151.104306640625,233.0,33.0,16.0,22.348313802083336,246.0,195,28,csail03-08-15_1_0003.png,csail03-08-15_0/
4,444.0,16.0,151.104306640625,233.0,44.0,16.0,26.500625000000003,246.0,228,31,csail03-08-15_1_0004.png,csail03-08-15_0/
5,444.0,16.0,151.104306640625,233.0,55.0,16.0,30.659635416666667,245.0,272,19,csail03-08-15_1_0005.png,csail03-08-15_0/
6,444.0,16.0,151.104306640625,233.0,66.0,16.0,34.72738932291667,245.0,322,53,csail03-08-15_1_0006.png,csail03-08-15_0/
7,444.0,16.0,151.104306640625,233.0,77.0,16.0,38.74402018229167,245.0,374,63,csail03-08-15_1_0007.png,csail03-08-15_0/
8,444.0,16.0,151.104306640625,233.0,88.0,16.0,42.754306640625,245.0,426,85,csail03-08-15_1_0008.png,csail03-08-15_0/
9,444.0,16.0,151.104306640625,233.0,98.0,16.0,46.402675781250004,244.0,472,90,csail03-08-15_1_0009.png,csail03-08-15_0/
10,444.0,16.0,151.104306640625,233.0,109.0,16.0,50.45555989583334,243.0,531,121,csail03-08-15_1_0010.png,csail03-08-15_0/
11,444.0,16.0,151.104306640625,233.0,120.0,16.0,54.53402018229167,244.0,568,146,csail03-08-15_1_0011.png,csail03-08-15_0/
12,444.0,16.0,151.104306640625,233.0,131.0,16.0,58.58740234375001,243.0,608,166,csail03-08-15_1_0012.png,csail03-08-15_0/
13,444.0,16.0,151.104306640625,233.0,142.0,16.0,62.62140299479167,243.0,648,170,csail03-08-15_1_0013.png,csail03-08-15_0/
14,444.0,16.0,151.104306640625,233.0,152.0,16.0,66.23625976562501,242.0,696,209,csail03-08-15_1_0014.png,csail03-08-15_0/
15,444.0,16.0,151.104306640625,233.0,163.0,16.0,70.15469075520834,242.0,733,237,csail03-08-15_1_0015.png,csail03-08-15_0/
16,444.0,16.0,151.104306640625,233.0,174.0,16.0,74.03708984375001,242.0,792,234,csail03-08-15_1_0016.png,csail03-08-15_0/
17,444.0,16.0,151.104306640625,233.0,185.0,16.0,77.98286132812501,241.0,813,245,csail03-08-15_1_0017.png,csail03-08-15_0/
18,444.0,16.0,151.104306640625,233.0,196.0,16.0,81.801474609375,241.0,866,285,csail03-08-15_1_0018.png,csail03-08-15_0/
19,444.0,16.0,151.104306640625,233.0,207.0,16.0,85.51489908854167,241.0,905,284,csail03-08-15_1_0019.png,csail03-08-15_0/
20,444.0,16.0,151.104306640625,233.0,217.0,16.0,88.77118815104167,241.0,923,302,csail03-08-15_1_0020.png,csail03-08-15_0/
21,444.0,16.0,151.104306640625,233.0,228.0,16.0,92.342841796875,241.0,958,300,csail03-08-15_1_0021.png,csail03-08-15_0/
