,Shutter B,Gain B,Mean ForeGround Illumination B,Mean Background Illumination B,Contrast B,Mean B,Feature Luminance B,Shutter I,Gain I,Mean Foreground Illumination I,Mean Background Illumination I,Contrast I,Mean I,Feature Luminance I,numFeatures I,numMatches B-I,name I,FileLocation
15,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,163.0,16.0,94.51325952626159,60.34266294876263,245.0,68.98319661458333,120.8072590738423,799,25,csail03-08-15_1_0015.png,csail03-08-15_0/
16,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,174.0,16.0,98.57632595262616,62.68207563611014,243.0,71.75846028645834,119.69510664993726,797,30,csail03-08-15_1_0016.png,csail03-08-15_0/
17,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,185.0,16.0,102.53590370751803,64.93373126524921,244.0,74.44198893229166,121.46618357487922,828,37,csail03-08-15_1_0017.png,csail03-08-15_0/
18,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,196.0,16.0,106.34724510813595,67.13739107703032,243.0,77.05217447916667,122.05818181818182,825,39,csail03-08-15_1_0018.png,csail03-08-15_0/
19,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,207.0,16.0,109.85751802265706,69.20779452771,243.0,79.486669921875,127.76385542168674,830,31,csail03-08-15_1_0019.png,csail03-08-15_0/
20,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,217.0,16.0,112.68049691040164,71.0111188567445,243.0,81.54782877604167,123.30277442702051,829,40,csail03-08-15_1_0020.png,csail03-08-15_0/
21,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,228.0,16.0,115.53036817713698,72.94985622168002,243.0,83.71695963541667,126.71052631578948,836,37,csail03-08-15_1_0021.png,csail03-08-15_0/
22,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,239.0,16.0,118.15899845520083,74.82903450679679,242.0,85.78564778645834,126.38023255813954,860,46,csail03-08-15_1_0022.png,csail03-08-15_0/
23,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,250.0,16.0,120.60388774459321,76.65721505751132,243.0,87.76977213541667,127.61207897793264,861,46,csail03-08-15_1_0023.png,csail03-08-15_0/
24,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,261.0,16.0,122.85606333676623,78.444558208435,242.0,89.67465494791668,129.06057007125889,842,48,csail03-08-15_1_0024.png,csail03-08-15_0/
25,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,271.0,16.0,124.74739958805355,80.01169832694319,242.0,91.32377278645833,129.49486887115165,877,55,csail03-08-15_1_0025.png,csail03-08-15_0/
26,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,282.0,16.0,126.7970648815654,81.75445712791914,242.0,93.14413736979168,129.65723981900453,884,54,csail03-08-15_1_0026.png,csail03-08-15_0/
27,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,293.0,16.0,128.5921858908342,83.21995468804461,242.0,94.69298502604167,131.51804423748544,859,50,csail03-08-15_1_0027.png,csail03-08-15_0/
28,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,304.0,16.0,130.55148043254377,84.90599947716974,241.0,96.448125,129.39954075774972,871,49,csail03-08-15_1_0028.png,csail03-08-15_0/
29,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,315.0,16.0,132.4780509783728,86.56489630533287,241.0,98.17470703125001,129.63583138173303,854,52,csail03-08-15_1_0029.png,csail03-08-15_0/
30,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,325.0,16.0,134.2026519052523,88.06618159637505,240.0,99.73246093750001,127.43062200956938,836,60,csail03-08-15_1_0030.png,csail03-08-15_0/
31,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,336.0,16.0,136.05749227600413,89.70683600557685,241.0,101.42727539062501,128.44055944055944,858,62,csail03-08-15_1_0031.png,csail03-08-15_0/
32,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,347.0,16.0,137.86284757981463,91.30443098640642,241.0,103.07740559895834,129.75919335705814,843,66,csail03-08-15_1_0032.png,csail03-08-15_0/
33,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,358.0,16.0,139.616271884655,92.86460874869292,240.0,104.68644856770834,129.81828978622329,842,64,csail03-08-15_1_0033.png,csail03-08-15_0/
34,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,369.0,16.0,141.33610968074152,94.40155542000697,241.0,106.26964192708334,128.03773584905662,848,62,csail03-08-15_1_0034.png,csail03-08-15_0/
35,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,380.0,16.0,142.98478372811536,95.85153799233181,240.0,107.76986653645834,132.46289752650176,849,69,csail03-08-15_1_0035.png,csail03-08-15_0/
36,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,390.0,16.0,144.4067070030896,97.12639857093063,240.0,109.0819140625,133.16,850,76,csail03-08-15_1_0036.png,csail03-08-15_0/
37,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,401.0,16.0,145.90774974253347,98.62179330777273,239.0,110.57873697916668,131.3564814814815,864,73,csail03-08-15_1_0037.png,csail03-08-15_0/
38,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,412.0,16.0,147.28601956745624,100.06358051585919,239.0,112.004462890625,134.18707482993196,882,74,csail03-08-15_1_0038.png,csail03-08-15_0/
39,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,423.0,16.0,148.63715242018537,101.47356221680027,239.0,113.39956380208334,132.0776361529548,863,74,csail03-08-15_1_0039.png,csail03-08-15_0/
40,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,434.0,16.0,149.96204943357364,102.84397873823632,238.0,114.75847005208334,136.6572077185017,881,85,csail03-08-15_1_0040.png,csail03-08-15_0/
41,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,444.0,16.0,151.1081359423275,104.04867549668874,238.0,115.94834635416667,134.87542468856171,883,78,csail03-08-15_1_0041.png,csail03-08-15_0/
42,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,455.0,16.0,152.3462667353244,105.4155585569885,238.0,117.28267252604168,134.02724177071511,881,89,csail03-08-15_1_0042.png,csail03-08-15_0/
43,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,466.0,16.0,153.55812306900103,106.7801063088184,237.0,118.60861002604167,134.51860202931229,887,75,csail03-08-15_1_0043.png,csail03-08-15_0/
44,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,477.0,16.0,154.76264160659116,108.12187173231091,238.0,119.91567057291667,137.17700112739573,887,89,csail03-08-15_1_0044.png,csail03-08-15_0/
45,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,488.0,16.0,155.95859938208034,109.4776838619728,237.0,121.23106119791667,136.41479820627802,892,80,csail03-08-15_1_0045.png,csail03-08-15_0/
46,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,499.0,16.0,157.12812821833163,110.79552544440571,238.0,122.51139973958334,133.81022727272727,880,97,csail03-08-15_1_0046.png,csail03-08-15_0/
47,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,509.0,16.0,158.16266735324407,111.98803154409201,237.0,123.66396158854168,135.80790960451978,885,86,csail03-08-15_1_0047.png,csail03-08-15_0/
48,499.0,16.0,144.4076210092688,124.67855088881143,237.0,129.667333984375,144.38939670932359,520.0,16.0,159.3174176107106,113.32231613802719,237.0,124.95284830729167,137.22246941045606,899,102,csail03-08-15_1_0048.png,csail03-08-15_0/
0,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,1.0,16.0,0,0,0,0,0,0,0,2015-02-22TNQ_1_0000.png,2015-02-22TNQ_1/
1,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,12.0,16.0,0,0,0,0,0,0,0,2015-02-22TNQ_1_0001.png,2015-02-22TNQ_1/
2,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,23.0,16.0,11.226866632337796,9.869893691181597,21.0,10.213024088541667,19.199999999999999,30,21,2015-02-22TNQ_1_0002.png,2015-02-22TNQ_1/
3,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,33.0,16.0,12.487435633367662,10.652322237713488,26.0,11.116357421875001,20.291666666666668,72,18,2015-02-22TNQ_1_0003.png,2015-02-22TNQ_1/
4,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,44.0,16.0,14.052420185375901,11.606343673753921,32.0,12.224869791666668,24.395348837209301,172,23,2015-02-22TNQ_1_0004.png,2015-02-22TNQ_1/
5,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,55.0,16.0,15.716387744593202,12.61993290345068,40.0,13.402916666666668,26.204460966542751,269,27,2015-02-22TNQ_1_0005.png,2015-02-22TNQ_1/
6,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,66.0,16.0,17.29197991761071,13.560003485535029,47.0,14.503688151041668,28.150470219435736,319,28,2015-02-22TNQ_1_0006.png,2015-02-22TNQ_1/
7,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,77.0,16.0,18.71381307929969,14.414242767514812,54.0,15.501451822916668,30.729577464788733,355,32,2015-02-22TNQ_1_0007.png,2015-02-22TNQ_1/
8,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,88.0,16.0,20.25742790937178,15.362360578598814,60.0,16.600149739583333,33.909326424870464,386,39,2015-02-22TNQ_1_0008.png,2015-02-22TNQ_1/
9,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,98.0,16.0,21.768756436663235,16.291839491111887,71.0,17.6767578125,36.493765586034911,401,43,2015-02-22TNQ_1_0009.png,2015-02-22TNQ_1/
10,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,109.0,16.0,23.440628218331618,17.316077030324156,78.0,18.864759114583336,39.228365384615387,416,38,2015-02-22TNQ_1_0010.png,2015-02-22TNQ_1/
11,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,120.0,16.0,24.85010298661174,18.205027884280238,84.0,19.88533203125,41.452153110047846,418,52,2015-02-22TNQ_1_0011.png,2015-02-22TNQ_1/
12,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,131.0,16.0,26.423506694129763,19.2025880097595,90.0,21.02850260416667,43.894009216589865,434,42,2015-02-22TNQ_1_0012.png,2015-02-22TNQ_1/
13,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,142.0,16.0,28.06461122554068,20.223714708957825,100.0,22.206399739583336,47.246153846153845,455,40,2015-02-22TNQ_1_0013.png,2015-02-22TNQ_1/
14,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,152.0,16.0,29.626763645726058,21.146043917741373,110.0,23.290517578125,48.797520661157023,484,50,2015-02-22TNQ_1_0014.png,2015-02-22TNQ_1/
15,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,163.0,16.0,31.098030381050464,22.123422795399094,114.0,24.392783203125003,51.539553752535497,493,50,2015-02-22TNQ_1_0015.png,2015-02-22TNQ_1/
16,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,174.0,16.0,32.32426622039135,22.89814830951551,122.0,25.281679687500002,53.303157894736842,475,49,2015-02-22TNQ_1_0016.png,2015-02-22TNQ_1/
17,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,185.0,16.0,33.89790164778579,23.89093325200418,128.0,26.421341145833335,56.686868686868685,495,50,2015-02-22TNQ_1_0017.png,2015-02-22TNQ_1/
18,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,196.0,16.0,35.530677136972194,24.86320146392471,136.0,27.560628255208336,59.545090180360724,499,52,2015-02-22TNQ_1_0018.png,2015-02-22TNQ_1/
19,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,207.0,16.0,37.11497167868177,25.82841146741025,144.0,28.682382812500002,61.859649122807021,513,50,2015-02-22TNQ_1_0019.png,2015-02-22TNQ_1/
20,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,217.0,16.0,38.20261328527292,26.498906413384454,144.0,29.458359375,63.594285714285711,525,50,2015-02-22TNQ_1_0020.png,2015-02-22TNQ_1/
21,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,228.0,16.0,39.6115859938208,27.30757668177065,150.0,30.418824869791667,66.804305283757344,511,54,2015-02-22TNQ_1_0021.png,2015-02-22TNQ_1/
22,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,239.0,16.0,40.88910916580845,28.01931422098292,157.0,31.27362955729167,68.245579567779956,509,43,2015-02-22TNQ_1_0022.png,2015-02-22TNQ_1/
23,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,250.0,16.0,42.464881565396496,28.962534855350295,167.0,32.37680013020834,71.939571150097464,513,51,2015-02-22TNQ_1_0023.png,2015-02-22TNQ_1/
24,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,261.0,16.0,43.93814366632338,29.86878703380969,191.0,33.42642903645834,74.085769980506825,513,53,2015-02-22TNQ_1_0024.png,2015-02-22TNQ_1/
25,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,271.0,16.0,45.24165808444902,30.590410421749738,197.0,34.29519205729167,76.850775193798455,516,58,2015-02-22TNQ_1_0025.png,2015-02-22TNQ_1/
26,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,282.0,16.0,46.78894181256437,31.496745381666084,196.0,35.36360026041667,78.259047619047621,525,50,2015-02-22TNQ_1_0026.png,2015-02-22TNQ_1/
27,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,293.0,16.0,48.32427909371782,32.41836876960613,206.0,36.44041015625,81.566731141199227,517,56,2015-02-22TNQ_1_0027.png,2015-02-22TNQ_1/
28,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,304.0,16.0,49.84697476828013,33.32373213663297,214.0,37.501875000000005,82.185046728971969,535,54,2015-02-22TNQ_1_0028.png,2015-02-22TNQ_1/
29,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,315.0,16.0,51.162062306900104,34.096963227605436,204.0,38.412122395833336,85.201465201465197,546,62,2015-02-22TNQ_1_0029.png,2015-02-22TNQ_1/
30,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,325.0,16.0,52.30489186405767,34.82793656326246,194.0,39.24723958333334,87.538745387453872,542,58,2015-02-22TNQ_1_0030.png,2015-02-22TNQ_1/
31,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,336.0,16.0,53.66331101956746,35.61767166260021,200.0,40.180774739583335,86.952042628774421,563,50,2015-02-22TNQ_1_0031.png,2015-02-22TNQ_1/
32,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,347.0,16.0,55.131668383110195,36.509763855001744,203.0,41.218583984375,88.107017543859655,570,67,2015-02-22TNQ_1_0032.png,2015-02-22TNQ_1/
33,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,358.0,16.0,56.28403707518023,37.20382101777623,206.0,42.02853190104167,89.41901408450704,568,62,2015-02-22TNQ_1_0033.png,2015-02-22TNQ_1/
34,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,369.0,16.0,57.83017507723996,38.18787469501569,210.0,43.154716796875,91.038525963149084,597,67,2015-02-22TNQ_1_0034.png,2015-02-22TNQ_1/
35,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,380.0,16.0,59.128372811534504,38.95225688393168,216.0,44.054082031250005,94.101160862354888,603,58,2015-02-22TNQ_1_0035.png,2015-02-22TNQ_1/
36,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,390.0,16.0,60.49902162718847,39.761545834785636,216.0,45.00531901041667,93.735537190082638,605,70,2015-02-22TNQ_1_0036.png,2015-02-22TNQ_1/
37,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,401.0,16.0,61.859011328527295,40.60859184384803,221.0,45.9820703125,94.855753646677471,617,71,2015-02-22TNQ_1_0037.png,2015-02-22TNQ_1/
38,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,412.0,16.0,63.01860195674563,41.413946497037294,226.0,46.87699869791667,97.330143540669852,627,72,2015-02-22TNQ_1_0038.png,2015-02-22TNQ_1/
39,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,423.0,16.0,64.00114572605561,42.09043220634367,228.0,47.63087565104167,98.618357487922708,621,67,2015-02-22TNQ_1_0039.png,2015-02-22TNQ_1/
40,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,434.0,16.0,65.37899073120495,42.98915998605786,228.0,48.65075520833334,99.731200000000001,625,66,2015-02-22TNQ_1_0040.png,2015-02-22TNQ_1/
41,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,444.0,16.0,66.79205715756952,43.85627831997211,229.0,49.65592447916667,101.0729001584786,631,76,2015-02-22TNQ_1_0041.png,2015-02-22TNQ_1/
42,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,455.0,16.0,67.62368692070031,44.37544876263506,229.0,50.25410481770834,102.02009273570324,647,70,2015-02-22TNQ_1_0042.png,2015-02-22TNQ_1/
43,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,466.0,16.0,69.10924304840371,45.282703032415476,230.0,51.307591145833335,102.69730586370839,631,69,2015-02-22TNQ_1_0043.png,2015-02-22TNQ_1/
44,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,477.0,16.0,70.1850798146241,45.88624520738933,229.0,52.030559895833335,104.52461538461539,650,84,2015-02-22TNQ_1_0044.png,2015-02-22TNQ_1/
45,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,488.0,16.0,71.19001029866118,46.59277187173231,229.0,52.812542317708335,107.078025477707,628,67,2015-02-22TNQ_1_0045.png,2015-02-22TNQ_1/
46,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,499.0,16.0,72.64463182286303,47.51511850819101,230.0,53.869482421875006,106.84639016897081,651,72,2015-02-22TNQ_1_0046.png,2015-02-22TNQ_1/
47,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,509.0,16.0,73.56903964984552,48.15697107005925,229.0,54.582783203125004,107.67340590979782,643,64,2015-02-22TNQ_1_0047.png,2015-02-22TNQ_1/
48,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,520.0,16.0,74.27314624098867,48.64378703380969,230.0,55.12454427083334,108.92093023255813,645,75,2015-02-22TNQ_1_0048.png,2015-02-22TNQ_1/
49,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,1.0,16.0,0,0,0,0,0,0,0,2015-02-22TNQ_1_0050.png,2015-02-22TNQ_1/
50,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,12.0,16.0,0,0,0,0,0,0,0,2015-02-22TNQ_1_0051.png,2015-02-22TNQ_1/
51,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,23.0,16.0,11.743177136972195,10.146701812478215,24.0,10.550393880208334,21.113636363636363,44,22,2015-02-22TNQ_1_0052.png,2015-02-22TNQ_1/
52,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,33.0,16.0,13.49461894953656,11.082389334262809,35.0,11.692356770833333,25.066666666666666,105,35,2015-02-22TNQ_1_0053.png,2015-02-22TNQ_1/
53,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,44.0,16.0,15.292868177136972,12.105128093412338,45.0,12.911194661458333,27.918454935622318,233,26,2015-02-22TNQ_1_0054.png,2015-02-22TNQ_1/
54,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,55.0,16.0,16.838581359423276,12.952932206343673,53.0,13.935475260416668,28.996845425867509,317,38,2015-02-22TNQ_1_0055.png,2015-02-22TNQ_1/
55,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,66.0,16.0,18.35563851699279,13.85558121296619,60.0,14.993486328125002,30.745901639344261,366,32,2015-02-22TNQ_1_0056.png,2015-02-22TNQ_1/
56,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,77.0,16.0,20.061315653964986,14.814691530149878,70.0,16.141376953125,34.129675810473813,401,30,2015-02-22TNQ_1_0057.png,2015-02-22TNQ_1/
57,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,88.0,16.0,21.795970648815654,15.787260369466713,78.0,17.306650390625002,37.246341463414637,410,32,2015-02-22TNQ_1_0058.png,2015-02-22TNQ_1/
58,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,98.0,16.0,23.51403192584964,16.69705907981875,89.0,18.420830078125,40.313817330210775,427,39,2015-02-22TNQ_1_0059.png,2015-02-22TNQ_1/
59,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,109.0,16.0,25.113349639546858,17.609040606483095,100.0,19.506614583333334,43.221973094170401,446,44,2015-02-22TNQ_1_0060.png,2015-02-22TNQ_1/
60,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,120.0,16.0,26.51988928939238,18.506452596723598,106.0,20.532766927083333,46.22172949002217,451,44,2015-02-22TNQ_1_0061.png,2015-02-22TNQ_1/
61,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,131.0,16.0,28.33349639546859,19.546950156849075,116.0,21.76875651041667,48.86780383795309,469,49,2015-02-22TNQ_1_0062.png,2015-02-22TNQ_1/
62,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,142.0,16.0,30.09683316168898,20.448627570582083,124.0,22.88831705729167,51.32635983263598,478,46,2015-02-22TNQ_1_0063.png,2015-02-22TNQ_1/
63,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,152.0,16.0,31.499188980432546,21.24492854653189,130.0,23.83786783854167,53.292338709677416,496,44,2015-02-22TNQ_1_0064.png,2015-02-22TNQ_1/
64,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,163.0,16.0,33.05982234809475,22.138680724991286,143.0,24.900250651041667,55.918446601941746,515,42,2015-02-22TNQ_1_0065.png,2015-02-22TNQ_1/
65,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,174.0,16.0,34.62086766220391,23.249180899268037,147.0,26.124677734375002,60.321285140562246,498,51,2015-02-22TNQ_1_0066.png,2015-02-22TNQ_1/
66,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,185.0,16.0,36.40419670442842,24.195346810735447,155.0,27.282532552083335,63.12830188679245,530,50,2015-02-22TNQ_1_0067.png,2015-02-22TNQ_1/
67,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,196.0,16.0,38.206938722966015,25.174803938654584,161.0,28.470169270833335,65.620689655172413,522,49,2015-02-22TNQ_1_0068.png,2015-02-22TNQ_1/
68,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,207.0,16.0,39.72721421215242,26.049472812826767,165.0,29.508089192708336,67.189035916824196,529,53,2015-02-22TNQ_1_0069.png,2015-02-22TNQ_1/
69,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,217.0,16.0,41.22167868177137,26.868146566747996,169.0,30.497646484375004,69.365107913669064,556,47,2015-02-22TNQ_1_0070.png,2015-02-22TNQ_1/
70,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,228.0,16.0,43.06343975283213,28.0256709654932,175.0,31.82819010416667,71.508680555555557,576,51,2015-02-22TNQ_1_0071.png,2015-02-22TNQ_1/
71,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,239.0,16.0,44.49003604531411,29.109532938306028,178.0,32.99871744791667,75.017699115044252,565,49,2015-02-22TNQ_1_0072.png,2015-02-22TNQ_1/
72,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,250.0,16.0,46.164340885684865,30.283918612757056,183.0,34.29951497395834,76.832442067736181,561,47,2015-02-22TNQ_1_0073.png,2015-02-22TNQ_1/
73,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,261.0,16.0,47.569374356333675,31.38951289647961,185.0,35.48082682291667,79.674216027874564,574,51,2015-02-22TNQ_1_0074.png,2015-02-22TNQ_1/
74,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,271.0,16.0,48.81847322348095,32.297699546880445,187.0,36.47521809895834,81.786554621848737,595,60,2015-02-22TNQ_1_0075.png,2015-02-22TNQ_1/
75,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,282.0,16.0,49.9653578784758,33.320120250958524,187.0,37.529111328125005,82.020202020202021,594,61,2015-02-22TNQ_1_0076.png,2015-02-22TNQ_1/
76,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,293.0,16.0,51.201184346035014,34.37991896131056,189.0,38.63342122395834,85.390284757118934,597,58,2015-02-22TNQ_1_0077.png,2015-02-22TNQ_1/
77,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,304.0,16.0,52.03057415036045,35.06137591495295,188.0,39.352285156250005,87.122807017543863,627,56,2015-02-22TNQ_1_0078.png,2015-02-22TNQ_1/
78,520.0,16.0,98.09437435633367,47.28690745904496,235.0,60.13431640625,103.57723577235772,315.0,16.0,53.686019567456235,35.79179156500523,194.0,40.31660807291667,89.172413793103445,609,53,2015-02-22TNQ_1_0079.png,2015-02-22TNQ_1/
